 Number,Item,Item Count,Location,Transaction Name,Date
TT22A12182357,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182357,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182358,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182359,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182359,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182361,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182361,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182362,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182362,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182363,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182363,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182365,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182365,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182366,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182366,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182367,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182367,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182368,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182368,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182369,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182369,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182370,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182370,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182371,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182371,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182372,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182372,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182373,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182373,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182374,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182374,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182375,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182375,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182377,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182377,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182378,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182378,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182379,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182379,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182380,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182380,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182382,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182383,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182383,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182384,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182384,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182385,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182385,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182386,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182386,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182387,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182387,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182388,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182388,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182389,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182389,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182390,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182390,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182391,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182391,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182392,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182392,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182393,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182393,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182394,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182394,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182395,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182395,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182396,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182397,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182397,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182398,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182398,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182399,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182399,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182400,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182400,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182402,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182402,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182403,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182403,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182404,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182404,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182405,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182405,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182406,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182406,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182407,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182407,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182408,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182408,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182409,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182409,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182410,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182410,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182411,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182414,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182414,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182415,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182415,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182417,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182417,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182418,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182418,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182419,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182420,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182420,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182421,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3185,4/24/2023
TT22A12182421,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3210,5/2/2023
TT22A12182423,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182423,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182424,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182424,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182425,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182425,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182428,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182429,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182429,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182436,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182436,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182437,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3185,4/24/2023
TT22A12182437,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3210,5/2/2023
TT22A12182438,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182438,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182444,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182444,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182447,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182447,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182448,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182448,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182450,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182450,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182451,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182451,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182452,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182452,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182453,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3185,4/24/2023
TT22A12182453,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3210,5/2/2023
TT22A12182454,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182454,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182455,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182455,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182456,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182456,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182458,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182458,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182459,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182459,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182462,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182462,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182465,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182465,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182466,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182466,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182467,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182467,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182469,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182469,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182470,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182470,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182471,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182471,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182472,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182472,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182474,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182474,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182475,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182475,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182477,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182477,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182479,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182479,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182480,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3185,4/24/2023
TT22A12182480,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3210,5/2/2023
TT22A12182482,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182482,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182483,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182483,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182486,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182486,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182487,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182487,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182488,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182488,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182491,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182491,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182492,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182492,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182497,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182497,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182498,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182498,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182499,DE-E03-BLA,1,1375ONT-CA,Item Receipt #IR3108,4/3/2023
TT22A12182499,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3166,4/21/2023
TT22A12182500,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182500,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182501,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182502,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182503,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182503,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182504,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182505,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182505,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182506,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182506,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182507,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182508,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182508,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182509,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182509,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182511,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182511,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182512,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182512,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182513,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182513,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182514,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182514,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182515,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182516,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182516,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182517,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182518,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182518,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182519,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182519,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182520,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182521,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182521,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182522,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182523,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182523,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182525,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182525,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182526,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182526,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182527,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182527,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182528,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182528,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182529,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182529,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182530,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182530,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182531,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182531,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182532,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182532,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182533,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182533,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182534,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182534,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182535,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182535,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182536,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182536,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182537,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182537,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182538,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182538,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182539,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182539,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182540,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182540,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182541,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182541,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182542,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182542,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182544,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182544,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182545,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182545,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182547,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182548,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182548,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182551,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
TT22A12182552,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182552,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182553,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182553,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182554,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182554,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182555,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182555,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182556,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182556,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182557,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182557,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182559,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182559,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182560,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182560,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182561,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182561,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182562,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182562,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182563,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3376,5/31/2023
TT22A12182563,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3738,8/10/2023
TT22A12182564,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182564,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182565,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3249,5/9/2023
TT22A12182565,DE-E03-BLA,1,Stock-TX,Item Receipt #IR3741,8/11/2023
TT22A12182568,DE-E03-BLA,1,Stock-CA,Item Receipt #IR3575,7/5/2023
